,name,path,label
6587,1296.wav,./raw_data/negative/1296.wav,negative
8726,3220.wav,./raw_data/negative/3220.wav,negative
8596,3103.wav,./raw_data/negative/3103.wav,negative
9736,413.wav,./raw_data/negative/413.wav,negative
10344,4678.wav,./raw_data/negative/4678.wav,negative
1328,1295.wav,./raw_data/positive/1295.wav,positive
6336,107.wav,./raw_data/negative/107.wav,negative
4672,4304.wav,./raw_data/positive/4304.wav,positive
1173,1155.wav,./raw_data/positive/1155.wav,positive
236,0237.wav,./raw_data/positive/0237.wav,positive
292,0293.wav,./raw_data/positive/0293.wav,positive
7978,2548.wav,./raw_data/negative/2548.wav,negative
8754,3246.wav,./raw_data/negative/3246.wav,negative
6885,1564.wav,./raw_data/negative/1564.wav,negative
2306,2175.wav,./raw_data/positive/2175.wav,positive
3912,3620.wav,./raw_data/positive/3620.wav,positive
10258,460.wav,./raw_data/negative/460.wav,negative
5193,4774.wav,./raw_data/positive/4774.wav,positive
5692,0435.wav,./raw_data/negative/0435.wav,negative
9974,4344.wav,./raw_data/negative/4344.wav,negative
9318,3754.wav,./raw_data/negative/3754.wav,negative
6921,1597.wav,./raw_data/negative/1597.wav,negative
7426,2050.wav,./raw_data/negative/2050.wav,negative
4477,4129.wav,./raw_data/positive/4129.wav,positive
7355,1988.wav,./raw_data/negative/1988.wav,negative
10226,4571.wav,./raw_data/negative/4571.wav,negative
2278,215.wav,./raw_data/positive/215.wav,positive
3167,2950.wav,./raw_data/positive/2950.wav,positive
9325,3760.wav,./raw_data/negative/3760.wav,negative
5554,0297.wav,./raw_data/negative/0297.wav,negative
8794,3282.wav,./raw_data/negative/3282.wav,negative
10686,4986.wav,./raw_data/negative/4986.wav,negative
10338,4672.wav,./raw_data/negative/4672.wav,negative
10156,4508.wav,./raw_data/negative/4508.wav,negative
581,0582.wav,./raw_data/positive/0582.wav,positive
10052,4414.wav,./raw_data/negative/4414.wav,negative
2109,1999.wav,./raw_data/positive/1999.wav,positive
4149,3834.wav,./raw_data/positive/3834.wav,positive
7064,1725.wav,./raw_data/negative/1725.wav,negative
1337,1302.wav,./raw_data/positive/1302.wav,positive
1118,1105.wav,./raw_data/positive/1105.wav,positive
10236,4580.wav,./raw_data/negative/4580.wav,negative
4145,3830.wav,./raw_data/positive/3830.wav,positive
10204,4551.wav,./raw_data/negative/4551.wav,negative
52,0053.wav,./raw_data/positive/0053.wav,positive
903,0904.wav,./raw_data/positive/0904.wav,positive
5450,0193.wav,./raw_data/negative/0193.wav,negative
1688,1619.wav,./raw_data/positive/1619.wav,positive
1046,1040.wav,./raw_data/positive/1040.wav,positive
1897,1807.wav,./raw_data/positive/1807.wav,positive
5800,0543.wav,./raw_data/negative/0543.wav,negative
358,0359.wav,./raw_data/positive/0359.wav,positive
10280,462.wav,./raw_data/negative/462.wav,negative
4159,3843.wav,./raw_data/positive/3843.wav,positive
4283,3955.wav,./raw_data/positive/3955.wav,positive
8344,2878.wav,./raw_data/negative/2878.wav,negative
7672,2272.wav,./raw_data/negative/2272.wav,negative
9672,4072.wav,./raw_data/negative/4072.wav,negative
2232,2108.wav,./raw_data/positive/2108.wav,positive
6423,1148.wav,./raw_data/negative/1148.wav,negative
3282,3053.wav,./raw_data/positive/3053.wav,positive
4963,4567.wav,./raw_data/positive/4567.wav,positive
5535,0278.wav,./raw_data/negative/0278.wav,negative
3375,3137.wav,./raw_data/positive/3137.wav,positive
10238,4582.wav,./raw_data/negative/4582.wav,negative
7762,2353.wav,./raw_data/negative/2353.wav,negative
3749,3474.wav,./raw_data/positive/3474.wav,positive
10608,4915.wav,./raw_data/negative/4915.wav,negative
2670,2502.wav,./raw_data/positive/2502.wav,positive
5167,4750.wav,./raw_data/positive/4750.wav,positive
9317,3753.wav,./raw_data/negative/3753.wav,negative
6338,1071.wav,./raw_data/negative/1071.wav,negative
8326,2861.wav,./raw_data/negative/2861.wav,negative
9649,4051.wav,./raw_data/negative/4051.wav,negative
6105,0848.wav,./raw_data/negative/0848.wav,negative
10501,4819.wav,./raw_data/negative/4819.wav,negative
7952,2524.wav,./raw_data/negative/2524.wav,negative
10317,4653.wav,./raw_data/negative/4653.wav,negative
9124,358.wav,./raw_data/negative/358.wav,negative
9327,3762.wav,./raw_data/negative/3762.wav,negative
8968,3439.wav,./raw_data/negative/3439.wav,negative
3442,3198.wav,./raw_data/positive/3198.wav,positive
10828,062.wav,./raw_data/background/062.wav,background
5688,0431.wav,./raw_data/negative/0431.wav,negative
617,0618.wav,./raw_data/positive/0618.wav,positive
1388,1349.wav,./raw_data/positive/1349.wav,positive
2588,2429.wav,./raw_data/positive/2429.wav,positive
191,0192.wav,./raw_data/positive/0192.wav,positive
2901,2710.wav,./raw_data/positive/2710.wav,positive
8225,2770.wav,./raw_data/negative/2770.wav,negative
3898,3608.wav,./raw_data/positive/3608.wav,positive
743,0744.wav,./raw_data/positive/0744.wav,positive
6364,1095.wav,./raw_data/negative/1095.wav,negative
3088,288.wav,./raw_data/positive/288.wav,positive
10481,4800.wav,./raw_data/negative/4800.wav,negative
4355,4019.wav,./raw_data/positive/4019.wav,positive
6078,0821.wav,./raw_data/negative/0821.wav,negative
9489,3908.wav,./raw_data/negative/3908.wav,negative
10894,128.wav,./raw_data/background/128.wav,background
6346,1079.wav,./raw_data/negative/1079.wav,negative
2865,2679.wav,./raw_data/positive/2679.wav,positive
1394,1354.wav,./raw_data/positive/1354.wav,positive
6551,1263.wav,./raw_data/negative/1263.wav,negative
8486,3004.wav,./raw_data/negative/3004.wav,negative
11020,254.wav,./raw_data/background/254.wav,background
6563,1274.wav,./raw_data/negative/1274.wav,negative
7114,1770.wav,./raw_data/negative/1770.wav,negative
998,0999.wav,./raw_data/positive/0999.wav,positive
8246,279.wav,./raw_data/negative/279.wav,negative
4290,3961.wav,./raw_data/positive/3961.wav,positive
3287,3058.wav,./raw_data/positive/3058.wav,positive
61,0062.wav,./raw_data/positive/0062.wav,positive
6571,1281.wav,./raw_data/negative/1281.wav,negative
10308,4645.wav,./raw_data/negative/4645.wav,negative
3223,300.wav,./raw_data/positive/300.wav,positive
1644,158.wav,./raw_data/positive/158.wav,positive
5200,4780.wav,./raw_data/positive/4780.wav,positive
9336,3770.wav,./raw_data/negative/3770.wav,negative
2115,2002.wav,./raw_data/positive/2002.wav,positive
5334,0077.wav,./raw_data/negative/0077.wav,negative
511,0512.wav,./raw_data/positive/0512.wav,positive
8073,2633.wav,./raw_data/negative/2633.wav,negative
10628,4933.wav,./raw_data/negative/4933.wav,negative
8619,3124.wav,./raw_data/negative/3124.wav,negative
10221,4567.wav,./raw_data/negative/4567.wav,negative
3877,359.wav,./raw_data/positive/359.wav,positive
3198,2979.wav,./raw_data/positive/2979.wav,positive
8606,3112.wav,./raw_data/negative/3112.wav,negative
3689,342.wav,./raw_data/positive/342.wav,positive
10699,4998.wav,./raw_data/negative/4998.wav,negative
4666,43.wav,./raw_data/positive/43.wav,positive
2008,1907.wav,./raw_data/positive/1907.wav,positive
10782,016.wav,./raw_data/background/016.wav,background
10982,216.wav,./raw_data/background/216.wav,background
9481,3900.wav,./raw_data/negative/3900.wav,negative
452,0453.wav,./raw_data/positive/0453.wav,positive
9540,3954.wav,./raw_data/negative/3954.wav,negative
10197,4545.wav,./raw_data/negative/4545.wav,negative
1785,1706.wav,./raw_data/positive/1706.wav,positive
3582,3323.wav,./raw_data/positive/3323.wav,positive
9083,3542.wav,./raw_data/negative/3542.wav,negative
37,0038.wav,./raw_data/positive/0038.wav,positive
10299,4637.wav,./raw_data/negative/4637.wav,negative
9185,3634.wav,./raw_data/negative/3634.wav,negative
8114,2670.wav,./raw_data/negative/2670.wav,negative
3331,3098.wav,./raw_data/positive/3098.wav,positive
10414,4740.wav,./raw_data/negative/4740.wav,negative
3163,2947.wav,./raw_data/positive/2947.wav,positive
405,0406.wav,./raw_data/positive/0406.wav,positive
834,0835.wav,./raw_data/positive/0835.wav,positive
6244,0987.wav,./raw_data/negative/0987.wav,negative
8535,3049.wav,./raw_data/negative/3049.wav,negative
4624,4261.wav,./raw_data/positive/4261.wav,positive
10081,4440.wav,./raw_data/negative/4440.wav,negative
2079,1971.wav,./raw_data/positive/1971.wav,positive
8354,2887.wav,./raw_data/negative/2887.wav,negative
2117,2004.wav,./raw_data/positive/2004.wav,positive
3561,3304.wav,./raw_data/positive/3304.wav,positive
8227,2772.wav,./raw_data/negative/2772.wav,negative
1727,1654.wav,./raw_data/positive/1654.wav,positive
10709,505.wav,./raw_data/negative/505.wav,negative
10622,4928.wav,./raw_data/negative/4928.wav,negative
2099,199.wav,./raw_data/positive/199.wav,positive
10823,057.wav,./raw_data/background/057.wav,background
4138,3824.wav,./raw_data/positive/3824.wav,positive
5743,0486.wav,./raw_data/negative/0486.wav,negative
1231,1207.wav,./raw_data/positive/1207.wav,positive
801,0802.wav,./raw_data/positive/0802.wav,positive
9457,388.wav,./raw_data/negative/388.wav,negative
10942,176.wav,./raw_data/background/176.wav,background
10575,4886.wav,./raw_data/negative/4886.wav,negative
4096,3787.wav,./raw_data/positive/3787.wav,positive
11034,268.wav,./raw_data/background/268.wav,background
6033,0776.wav,./raw_data/negative/0776.wav,negative
5924,0667.wav,./raw_data/negative/0667.wav,negative
224,0225.wav,./raw_data/positive/0225.wav,positive
1525,1472.wav,./raw_data/positive/1472.wav,positive
10705,501.wav,./raw_data/negative/501.wav,negative
7925,250.wav,./raw_data/negative/250.wav,negative
8545,3058.wav,./raw_data/negative/3058.wav,negative
710,0711.wav,./raw_data/positive/0711.wav,positive
2454,2308.wav,./raw_data/positive/2308.wav,positive
2227,2103.wav,./raw_data/positive/2103.wav,positive
5374,0117.wav,./raw_data/negative/0117.wav,negative
8897,3375.wav,./raw_data/negative/3375.wav,negative
3682,3413.wav,./raw_data/positive/3413.wav,positive
11047,281.wav,./raw_data/background/281.wav,background
724,0725.wav,./raw_data/positive/0725.wav,positive
4462,4115.wav,./raw_data/positive/4115.wav,positive
8665,3166.wav,./raw_data/negative/3166.wav,negative
3602,3341.wav,./raw_data/positive/3341.wav,positive
4411,407.wav,./raw_data/positive/407.wav,positive
13,0014.wav,./raw_data/positive/0014.wav,positive
7319,1955.wav,./raw_data/negative/1955.wav,negative
557,0558.wav,./raw_data/positive/0558.wav,positive
7698,2296.wav,./raw_data/negative/2296.wav,negative
6681,1380.wav,./raw_data/negative/1380.wav,negative
1555,15.wav,./raw_data/positive/15.wav,positive
5857,0600.wav,./raw_data/negative/0600.wav,negative
11022,256.wav,./raw_data/background/256.wav,background
1579,1520.wav,./raw_data/positive/1520.wav,positive
8230,2775.wav,./raw_data/negative/2775.wav,negative
9344,3778.wav,./raw_data/negative/3778.wav,negative
1637,1573.wav,./raw_data/positive/1573.wav,positive
9819,4204.wav,./raw_data/negative/4204.wav,negative
9462,3884.wav,./raw_data/negative/3884.wav,negative
3624,3361.wav,./raw_data/positive/3361.wav,positive
4454,4108.wav,./raw_data/positive/4108.wav,positive
9415,3841.wav,./raw_data/negative/3841.wav,negative
10831,065.wav,./raw_data/background/065.wav,background
6625,133.wav,./raw_data/negative/133.wav,negative
2882,2694.wav,./raw_data/positive/2694.wav,positive
5121,4709.wav,./raw_data/positive/4709.wav,positive
2731,2558.wav,./raw_data/positive/2558.wav,positive
10985,219.wav,./raw_data/background/219.wav,background
9795,4183.wav,./raw_data/negative/4183.wav,negative
5451,0194.wav,./raw_data/negative/0194.wav,negative
1191,1171.wav,./raw_data/positive/1171.wav,positive
7873,2453.wav,./raw_data/negative/2453.wav,negative
2270,2142.wav,./raw_data/positive/2142.wav,positive
171,0172.wav,./raw_data/positive/0172.wav,positive
4268,3941.wav,./raw_data/positive/3941.wav,positive
8399,2927.wav,./raw_data/negative/2927.wav,negative
10947,181.wav,./raw_data/background/181.wav,background
10856,090.wav,./raw_data/background/090.wav,background
3522,327.wav,./raw_data/positive/327.wav,positive
9831,4215.wav,./raw_data/negative/4215.wav,negative
4116,3804.wav,./raw_data/positive/3804.wav,positive
8934,3408.wav,./raw_data/negative/3408.wav,negative
8204,2751.wav,./raw_data/negative/2751.wav,negative
4130,3817.wav,./raw_data/positive/3817.wav,positive
5843,0586.wav,./raw_data/negative/0586.wav,negative
9739,4132.wav,./raw_data/negative/4132.wav,negative
3334,310.wav,./raw_data/positive/310.wav,positive
1852,1767.wav,./raw_data/positive/1767.wav,positive
2326,2193.wav,./raw_data/positive/2193.wav,positive
138,0139.wav,./raw_data/positive/0139.wav,positive
1264,1237.wav,./raw_data/positive/1237.wav,positive
3530,3277.wav,./raw_data/positive/3277.wav,positive
4597,4237.wav,./raw_data/positive/4237.wav,positive
3189,2970.wav,./raw_data/positive/2970.wav,positive
9732,4126.wav,./raw_data/negative/4126.wav,negative
7016,1682.wav,./raw_data/negative/1682.wav,negative
1589,153.wav,./raw_data/positive/153.wav,positive
3178,2960.wav,./raw_data/positive/2960.wav,positive
6641,1344.wav,./raw_data/negative/1344.wav,negative
1706,1635.wav,./raw_data/positive/1635.wav,positive
5279,0022.wav,./raw_data/negative/0022.wav,negative
24,0025.wav,./raw_data/positive/0025.wav,positive
7128,1783.wav,./raw_data/negative/1783.wav,negative
1390,1350.wav,./raw_data/positive/1350.wav,positive
8222,2768.wav,./raw_data/negative/2768.wav,negative
5407,0150.wav,./raw_data/negative/0150.wav,negative
7415,2040.wav,./raw_data/negative/2040.wav,negative
3370,3132.wav,./raw_data/positive/3132.wav,positive
354,0355.wav,./raw_data/positive/0355.wav,positive
9358,3790.wav,./raw_data/negative/3790.wav,negative
7784,2373.wav,./raw_data/negative/2373.wav,negative
10208,4555.wav,./raw_data/negative/4555.wav,negative
6019,0762.wav,./raw_data/negative/0762.wav,negative
1679,1610.wav,./raw_data/positive/1610.wav,positive
5766,0509.wav,./raw_data/negative/0509.wav,negative
5834,0577.wav,./raw_data/negative/0577.wav,negative
9459,3881.wav,./raw_data/negative/3881.wav,negative
4591,4231.wav,./raw_data/positive/4231.wav,positive
9578,3989.wav,./raw_data/negative/3989.wav,negative
1192,1172.wav,./raw_data/positive/1172.wav,positive
1291,1261.wav,./raw_data/positive/1261.wav,positive
950,0951.wav,./raw_data/positive/0951.wav,positive
8464,2986.wav,./raw_data/negative/2986.wav,negative
1175,1157.wav,./raw_data/positive/1157.wav,positive
7439,2062.wav,./raw_data/negative/2062.wav,negative
1048,1042.wav,./raw_data/positive/1042.wav,positive
2129,2015.wav,./raw_data/positive/2015.wav,positive
9020,3486.wav,./raw_data/negative/3486.wav,negative
649,0650.wav,./raw_data/positive/0650.wav,positive
10449,4772.wav,./raw_data/negative/4772.wav,negative
3888,36.wav,./raw_data/positive/36.wav,positive
9854,4236.wav,./raw_data/negative/4236.wav,negative
1009,1007.wav,./raw_data/positive/1007.wav,positive
9190,3639.wav,./raw_data/negative/3639.wav,negative
5845,0588.wav,./raw_data/negative/0588.wav,negative
1600,154.wav,./raw_data/positive/154.wav,positive
10617,4923.wav,./raw_data/negative/4923.wav,negative
4409,4068.wav,./raw_data/positive/4068.wav,positive
10349,4682.wav,./raw_data/negative/4682.wav,negative
3174,2957.wav,./raw_data/positive/2957.wav,positive
9543,3957.wav,./raw_data/negative/3957.wav,negative
8668,3169.wav,./raw_data/negative/3169.wav,negative
5584,0327.wav,./raw_data/negative/0327.wav,negative
8771,3261.wav,./raw_data/negative/3261.wav,negative
300,0301.wav,./raw_data/positive/0301.wav,positive
5992,0735.wav,./raw_data/negative/0735.wav,negative
4147,3832.wav,./raw_data/positive/3832.wav,positive
496,0497.wav,./raw_data/positive/0497.wav,positive
2781,2602.wav,./raw_data/positive/2602.wav,positive
4861,4475.wav,./raw_data/positive/4475.wav,positive
2218,2096.wav,./raw_data/positive/2096.wav,positive
3448,3202.wav,./raw_data/positive/3202.wav,positive
3007,2806.wav,./raw_data/positive/2806.wav,positive
6202,0945.wav,./raw_data/negative/0945.wav,negative
5663,0406.wav,./raw_data/negative/0406.wav,negative
2230,2106.wav,./raw_data/positive/2106.wav,positive
1990,1891.wav,./raw_data/positive/1891.wav,positive
1135,1120.wav,./raw_data/positive/1120.wav,positive
4823,4440.wav,./raw_data/positive/4440.wav,positive
9587,3997.wav,./raw_data/negative/3997.wav,negative
3702,3431.wav,./raw_data/positive/3431.wav,positive
8325,2860.wav,./raw_data/negative/2860.wav,negative
9539,3953.wav,./raw_data/negative/3953.wav,negative
8832,3316.wav,./raw_data/negative/3316.wav,negative
6671,1371.wav,./raw_data/negative/1371.wav,negative
5870,0613.wav,./raw_data/negative/0613.wav,negative
9173,3623.wav,./raw_data/negative/3623.wav,negative
9463,3885.wav,./raw_data/negative/3885.wav,negative
3263,3036.wav,./raw_data/positive/3036.wav,positive
10934,168.wav,./raw_data/background/168.wav,background
695,0696.wav,./raw_data/positive/0696.wav,positive
3438,3194.wav,./raw_data/positive/3194.wav,positive
6432,1156.wav,./raw_data/negative/1156.wav,negative
7487,2105.wav,./raw_data/negative/2105.wav,negative
1516,1464.wav,./raw_data/positive/1464.wav,positive
9360,3792.wav,./raw_data/negative/3792.wav,negative
1652,1587.wav,./raw_data/positive/1587.wav,positive
6835,1519.wav,./raw_data/negative/1519.wav,negative
4834,4450.wav,./raw_data/positive/4450.wav,positive
10793,027.wav,./raw_data/background/027.wav,background
3342,3107.wav,./raw_data/positive/3107.wav,positive
2930,2737.wav,./raw_data/positive/2737.wav,positive
2481,2332.wav,./raw_data/positive/2332.wav,positive
755,0756.wav,./raw_data/positive/0756.wav,positive
161,0162.wav,./raw_data/positive/0162.wav,positive
734,0735.wav,./raw_data/positive/0735.wav,positive
3063,2857.wav,./raw_data/positive/2857.wav,positive
6920,1596.wav,./raw_data/negative/1596.wav,negative
7493,2110.wav,./raw_data/negative/2110.wav,negative
4389,405.wav,./raw_data/positive/405.wav,positive
2937,2743.wav,./raw_data/positive/2743.wav,positive
2311,218.wav,./raw_data/positive/218.wav,positive
8933,3407.wav,./raw_data/negative/3407.wav,negative
11018,252.wav,./raw_data/background/252.wav,background
10391,472.wav,./raw_data/negative/472.wav,negative
6200,0943.wav,./raw_data/negative/0943.wav,negative
